x0,x1,isRejected,chain_no
0.0,0.0,True,1
0.0,0.0,True,1
0.0,0.0,True,1
0.0,0.0,True,1
1.076269872380446,0.172074458526128,False,1
1.076269872380446,0.172074458526128,True,1
1.076269872380446,0.172074458526128,True,1
-0.2824423296459744,0.7051296985887217,False,1
-0.2824423296459744,0.7051296985887217,True,1
-0.2824423296459744,0.7051296985887217,True,1
-0.21773001388418542,0.44041175922497633,False,1
0.5833371701680081,0.6515044763134233,False,1
0.5833371701680081,0.6515044763134233,True,1
0.8313711833264003,-0.0025771302297549203,False,1
0.28360834507726673,-0.43009778003608545,False,1
0.28360834507726673,-0.43009778003608545,True,1
0.28360834507726673,-0.43009778003608545,True,1
0.28360834507726673,-0.43009778003608545,True,1
-0.9827726104144264,0.11706497975251029,False,1
0.6007392324645914,-0.5305351176974034,False,1
0.5608835429301703,0.07521762280334998,False,1
0.5608835429301703,0.07521762280334998,True,1
-0.33618336486634537,-0.4377758537666908,False,1
-0.33618336486634537,-0.4377758537666908,True,1
-0.08526490817155002,-1.0059799028553742,False,1
-0.08526490817155002,-1.0059799028553742,True,1
0.945824853058147,-0.8235705211478854,False,1
-0.23975416815469486,-0.28452358428246705,False,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.23975416815469486,-0.28452358428246705,True,1
-0.06027336542408404,0.28397522543075737,False,1
-0.4012029065824674,0.3594163164208456,False,1
-0.4012029065824674,0.3594163164208456,True,1
-0.4012029065824674,0.3594163164208456,True,1
-0.4012029065824674,0.3594163164208456,True,1
-0.4012029065824674,0.3594163164208456,True,1
-0.4012029065824674,0.3594163164208456,True,1
-0.27430449563704096,0.5218442305638741,False,1
0.25804159574674623,-1.0329432779639967,False,1
0.7677627251484629,-0.4557346721976758,False,1
-0.2145045620720878,-0.6673498685285317,False,1
-0.2145045620720878,-0.6673498685285317,True,1
-1.3033303164417078,0.09526365129507974,False,1
-1.3033303164417078,0.09526365129507974,True,1
-0.7432922526048238,-1.450558758859599,False,1
0.26677276074603795,1.779976452013589,False,1
0.26677276074603795,1.779976452013589,True,1
-0.5558370806011524,1.0193643812372042,False,1
-0.5558370806011524,1.0193643812372042,True,1
-0.5558370806011524,1.0193643812372042,True,1
-2.1786028112389126,0.4001933360808302,False,1
-1.9021249998576193,-0.2667559084964306,False,1
-0.5594412183040005,-0.14293975552689303,False,1
-0.5594412183040005,-0.14293975552689303,True,1
-0.5594412183040005,-0.14293975552689303,True,1
-0.5594412183040005,-0.14293975552689303,True,1
0.6523002537052234,-1.0636289790239515,False,1
0.8055296550431164,-0.6935738701642881,False,1
0.8055296550431164,-0.6935738701642881,True,1
0.8055296550431164,-0.6935738701642881,True,1
0.8055296550431164,-0.6935738701642881,True,1
0.8055296550431164,-0.6935738701642881,True,1
0.8055296550431164,-0.6935738701642881,True,1
0.335967765241201,-1.1123230757746176,False,1
0.335967765241201,-1.1123230757746176,True,1
0.890775138177958,-0.7705998552032207,False,1
0.890775138177958,-0.7705998552032207,True,1
-0.5199984046299512,-1.902024748417044,False,1
1.0351551098673215,-0.9753418934979544,False,1
0.08369374315594713,-0.7867925809400133,False,1
0.4795669075647454,-0.9255981931252881,False,1
0.4795669075647454,-0.9255981931252881,True,1
0.4795669075647454,-0.9255981931252881,True,1
0.4795669075647454,-0.9255981931252881,True,1
0.4795669075647454,-0.9255981931252881,True,1
0.4795669075647454,-0.9255981931252881,True,1
0.7009005761554392,-0.5972446228050196,False,1
0.46167609741679044,-1.6775816985513874,False,1
-0.3060459644559285,-1.0891980805025256,False,1
0.0672502843975451,-1.9796462077746946,False,1
0.0672502843975451,-1.9796462077746946,True,1
-1.262610448429017,-0.665001301055929,False,1
-1.45053196342846,-1.086141201456864,False,1
-1.45053196342846,-1.086141201456864,True,1
-1.45053196342846,-1.086141201456864,True,1
-0.0232446600582219,-0.07725599557261598,False,1
-0.0232446600582219,-0.07725599557261598,True,1
-0.0232446600582219,-0.07725599557261598,True,1
-0.0232446600582219,-0.07725599557261598,True,1
0.028034358412999366,-1.2289993857174089,False,1
0.7689281495248594,-1.1039516710055144,False,1
0.7689281495248594,-1.1039516710055144,True,1
0.7689281495248594,-1.1039516710055144,True,1
0.7689281495248594,-1.1039516710055144,True,1
0.7689281495248594,-1.1039516710055144,True,1
0.7689281495248594,-1.1039516710055144,True,1
1.1738792778562634,-0.2429164629230921,False,1
1.1738792778562634,-0.2429164629230921,True,1
0.28562933265332224,-0.9231915377195875,False,1
0.21251839881697332,-0.12125272575873547,False,1
0.21251839881697332,-0.12125272575873547,True,1
0.21251839881697332,-0.12125272575873547,True,1
-0.3523878358433521,0.40208532967124255,False,1
-1.256743845018665,0.19203660088167065,False,1
-0.3143358526731489,-0.45951957089687034,False,1
-0.4806117195034969,0.06815202081544236,False,1
0.5005316822412287,-0.1575188996055125,False,1
0.5005316822412287,-0.1575188996055125,True,1
-0.043770563786500016,-0.024085602361850006,False,1
-1.0613349327374815,-0.19183412435830582,False,1
-1.0613349327374815,-0.19183412435830582,True,1
-0.6489021179302412,-0.08879879111601435,False,1
-0.6489021179302412,-0.08879879111601435,True,1
-0.2370429933739338,-0.0969572539597049,False,1
-0.2370429933739338,-0.0969572539597049,True,1
-0.2370429933739338,-0.0969572539597049,True,1
-0.2370429933739338,-0.0969572539597049,True,1
-0.2370429933739338,-0.0969572539597049,True,1
-0.2370429933739338,-0.0969572539597049,True,1
-0.2370429933739338,-0.0969572539597049,True,1
-0.2370429933739338,-0.0969572539597049,True,1
0.8309837904284323,-1.5972834916613272,False,1
1.6491367386410078,-1.1027974164373804,False,1
1.6491367386410078,-1.1027974164373804,True,1
0.7266542829637339,-1.839870410457518,False,1
0.7266542829637339,-1.839870410457518,True,1
0.7266542829637339,-1.839870410457518,True,1
1.9012839597882885,-0.3639552918810498,False,1
1.879106104873307,-0.1363684937058429,False,1
0.7619288177954018,-0.8022362779356523,False,1
0.7619288177954018,-0.8022362779356523,True,1
0.7619288177954018,-0.8022362779356523,True,1
0.4693228328594621,0.44252467684378594,False,1
0.4693228328594621,0.44252467684378594,True,1
0.4693228328594621,0.44252467684378594,True,1
0.4693228328594621,0.44252467684378594,True,1
0.4693228328594621,0.44252467684378594,True,1
-0.861766229747861,0.26118050025469386,False,1
-0.861766229747861,0.26118050025469386,True,1
-0.861766229747861,0.26118050025469386,True,1
0.22245923950672752,0.7650546349001265,False,1
0.22245923950672752,0.7650546349001265,True,1
-0.039246171801612106,-0.37713280991704246,False,1
-0.039246171801612106,-0.37713280991704246,True,1
-0.47640001192319176,-0.7073045290341018,False,1
-0.47640001192319176,-0.7073045290341018,True,1
-0.47640001192319176,-0.7073045290341018,True,1
-0.4160788864572188,1.2220387802475612,False,1
-0.60007790563701,1.3549087114733829,False,1
-0.60007790563701,1.3549087114733829,True,1
-1.2602972083983002,-0.6488991303191205,False,1
-0.8787044961515293,0.5937683411921457,False,1
0.2831931604812483,0.6012532733695456,False,1
1.0173183771525223,0.421245878179339,False,1
1.0173183771525223,0.421245878179339,True,1
1.0173183771525223,0.421245878179339,True,1
-0.4741514998797898,1.5812514942311036,False,1
-0.4741514998797898,1.5812514942311036,True,1
-0.4741514998797898,1.5812514942311036,True,1
-0.4741514998797898,1.5812514942311036,True,1
-1.2060339485843405,0.196977031870182,False,1
-0.9865726168094392,-0.6968187470983723,False,1
-0.9865726168094392,-0.6968187470983723,True,1
-0.9865726168094392,-0.6968187470983723,True,1
-0.9865726168094392,-0.6968187470983723,True,1
-0.9865726168094392,-0.6968187470983723,True,1
-0.9865726168094392,-0.6968187470983723,True,1
-0.5989726965746398,-0.12574654175549582,False,1
-1.8841580039961296,-0.7258222760963307,False,1
-1.8841580039961296,-0.7258222760963307,True,1
0.25601109469896843,0.05642459088946028,False,1
0.25601109469896843,0.05642459088946028,True,1
0.25601109469896843,0.05642459088946028,True,1
0.25601109469896843,0.05642459088946028,True,1
0.25601109469896843,0.05642459088946028,True,1
0.190330034560212,-0.930532061587135,False,1
0.7315954278435731,-0.9789579591220083,False,1
0.7315954278435731,-0.9789579591220083,True,1
-0.9359857098440384,0.8615392702793607,False,1
-0.9359857098440384,0.8615392702793607,True,1
-0.9359857098440384,0.8615392702793607,True,1
-0.9359857098440384,0.8615392702793607,True,1
-1.2507976829024514,-0.4297497433963682,False,1
-1.2507976829024514,-0.4297497433963682,True,1
-1.2507976829024514,-0.4297497433963682,True,1
-1.200674033855048,-1.1056039543728178,False,1
-1.200674033855048,-1.1056039543728178,True,1
-1.200674033855048,-1.1056039543728178,True,1
-1.200674033855048,-1.1056039543728178,True,1
-1.2460269961908066,-1.1731098344471684,False,1
-1.5329664601656814,-1.3285075512176499,False,1
-1.7950621458870217,-1.0521416175860274,False,1
-2.137329871652715,1.0950039207554596,False,1
-2.137329871652715,1.0950039207554596,True,1
-0.4666082314134641,0.20135705607002574,False,1
-0.4666082314134641,0.20135705607002574,True,1
-0.4666082314134641,0.20135705607002574,True,1
-0.4666082314134641,0.20135705607002574,True,1
-0.4666082314134641,0.20135705607002574,True,1
-1.9211649667015571,0.2940386871181378,False,1
-1.9211649667015571,0.2940386871181378,True,1
-1.9211649667015571,0.2940386871181378,True,1
-1.8688309728908163,1.3800166867126815,False,1
-2.301721516771134,2.6555536228992622,False,1
-2.301721516771134,2.6555536228992622,True,1
-2.301721516771134,2.6555536228992622,True,1
-2.301721516771134,2.6555536228992622,True,1
-2.884881586732583,0.09539295347759236,False,1
-2.1165225413337745,0.7162934586817916,False,1
-0.4681582118228993,0.36486709859248573,False,1
-1.1328850892997986,0.058362513511493574,False,1
-0.9018170162815458,-1.270723076876966,False,1
-0.9018170162815458,-1.270723076876966,True,1
-1.1341078742614354,-0.34209858289362527,False,1
-1.1341078742614354,-0.34209858289362527,True,1
-1.1341078742614354,-0.34209858289362527,True,1
-0.27833884448808766,0.9244088377374607,False,1
