x0,x1,isRejected,chain_no
0.501151715724649,0.41848735020643524,False,1
0.49429034988088216,0.3567416135223773,False,1
0.5132837871462042,0.14720175407748048,False,1
1.1287947356124308,-0.15052045664571112,False,1
1.332807051467582,-0.986305096775949,False,1
1.395119469040531,-0.4347633189323843,False,1
1.322903783727244,-0.9698020152950362,False,1
1.4429020389502814,-0.49077958737123484,False,1
1.328389392287687,-0.9704766260211855,False,1
1.456260437960821,-0.5022361488394496,False,1
1.2631068471861693,-0.8691729612142656,False,1
1.3526709164500565,-0.4480622272597098,False,1
1.2748340157841933,-0.8677464495176034,False,1
1.3858001849824357,-0.48154919695342674,False,1
1.309512659903776,-0.8850119530051723,False,1
1.4677240162358396,-0.588293803632694,False,1
1.2612471531244642,-0.8096665388425582,False,1
1.5530278067485765,-0.6704498364289928,False,1
1.1609291347875912,-0.7232161783622061,False,1
1.5869192670308758,-0.7268900981658583,False,1
1.1957361010908438,-0.7495478753122649,False,1
1.5318901974778647,-0.6806966459350381,False,1
1.2367140485794363,-0.7551462680124018,False,1
1.4946254926977105,-0.6469290486505195,False,1
1.2891962801126882,-0.8177246017802223,False,1
1.562885686630517,-0.7013761043273482,False,1
1.2582819404529588,-0.8182421687713489,False,1
1.408461932673689,-0.5361001565207992,False,1
1.2811801964023664,-0.8151837156732236,False,1
1.2811801964023664,-0.8151837156732236,False,1
1.5700867404930454,-0.70914655484861,False,1
1.1394664056498935,-0.6716529884004289,False,1
1.5737368988929803,-0.74904889938302,False,1
1.326716107631815,-0.8403749485864757,False,1
1.3774597383871885,-0.5787121786506274,False,1
1.313077187966528,-0.8284201603768339,False,1
1.412000541188999,-0.6024893293139517,False,1
1.2872156402190635,-0.7788765329349931,False,1
1.3265996209638877,-0.5261271217901872,False,1
1.3129569823331386,-0.7724937192244004,False,1
1.452720869023956,-0.6687807282663951,False,1
1.2830530357826309,-0.7758120043120319,False,1
1.3762610070901071,-0.5929563958872927,False,1
1.3191058454100908,-0.794901355667575,False,1
1.5059930505521322,-0.705703353828705,False,1
1.2565286266178262,-0.7594579144865261,False,1
1.432330539566384,-0.6051139764975085,False,1
1.432330539566384,-0.6051139764975085,False,1
1.2230611652864039,-0.733230628524361,False,1
1.2230611652864039,-0.733230628524361,False,1
1.552120991358565,-0.7206610855807422,False,1
1.170785071055883,-0.6812500427501369,False,1
1.3915623695562922,-0.5861590535402073,False,1
1.32071648850324,-0.786032942423814,False,1
1.3119714170608656,-0.5697947226549674,False,1
1.3275951343881254,-0.7108578282315647,False,1
1.3720582173286586,-0.6393534572542523,False,1
1.3762118750385561,-0.7884517499277671,False,1
1.4144495818988962,-0.7144066862894934,False,1
1.4338280662522416,-0.8083399324499632,False,1
1.3993977099143464,-0.6736729723004441,False,1
1.3993977099143464,-0.6736729723004441,False,1
1.4074476157881173,-0.824016393356461,False,1
1.35482998592092,-0.6391589227094815,False,1
1.363174552273198,-0.7284179272897531,False,1
1.3544019129917353,-0.6314514696674713,False,1
1.3544019129917353,-0.6314514696674713,False,1
1.4166997477811571,-0.8015324506690448,False,1
1.228426462989649,-0.5566684317273438,False,1
1.4262328719389492,-0.7728105744610937,False,1
1.3730165657718603,-0.7237319190687346,False,1
1.3598334375875734,-0.7161706858308131,False,1
1.3598334375875734,-0.7161706858308131,False,1
1.3787964760148377,-0.6680914359235117,False,1
1.3493957023125447,-0.7815602421661935,False,1
1.3572269789770222,-0.6049005079484475,False,1
1.356597681101224,-0.8010129659152988,False,1
1.3465163379752105,-0.6241369135097893,False,1
1.4136407290512107,-0.8309800265478418,False,1
1.4136407290512107,-0.8309800265478418,False,1
1.3487061168658068,-0.5920542297952253,False,1
1.4307094080335727,-0.8441683597817081,False,1
1.3514226933466988,-0.638104305738787,False,1
1.3949339914700853,-0.7709317187088481,False,1
1.3100561563816082,-0.6232303190814436,False,1
1.4282192468373094,-0.7938492555059059,False,1
1.4282192468373094,-0.7938492555059059,False,1
1.247111496177148,-0.5745607618587536,False,1
1.4247498680398574,-0.7766697558249266,False,1
1.472391418275685,-0.8271798161606942,False,1
1.38716783362395,-0.6833548267536694,False,1
1.3399844743857963,-0.7656497471518219,False,1
1.4515394459618793,-0.6741871151202448,False,1
1.3454912436526787,-0.7704875795301893,False,1
1.3716968783667582,-0.6228741443364841,False,1
1.3877883096055383,-0.803037111278827,False,1
1.3906357770200937,-0.680935392246324,False,1
1.3655959949224352,-0.7473332578050383,False,1
1.4511435122369478,-0.7808079151417205,False,1
1.3790953789103189,-0.7075319602920929,False,1
1.3790953789103189,-0.7075319602920929,False,1
1.45529956241029,-0.8382801668855306,False,1
1.3163292100018547,-0.6430214025883569,False,1
1.4758391624981426,-0.8456645232979937,False,1
